1988,RI,"Dukakis, Michael",democrat,225123,404622,0.556
1988,SC,"Dukakis, Michael",democrat,370554,986009,0.376
1988,SD,"Dukakis, Michael",democrat,145560,312991,0.465
1988,TN,"Dukakis, Michael",democrat,679794,1636250,0.415
1988,TX,"Dukakis, Michael",democrat,2352748,5427410,0.433
1988,UT,"Dukakis, Michael",democrat,207343,647008,0.32
1988,VT,"Dukakis, Michael",democrat,115775,243328,0.476
1988,VA,"Dukakis, Michael",democrat,859799,2191609,0.392
1988,WA,"Dukakis, Michael",democrat,933516,1865253,0.5
1988,WV,"Dukakis, Michael",democrat,341016,653311,0.522
1988,WI,"Dukakis, Michael",democrat,1126794,2191608,0.514
1988,WY,"Dukakis, Michael",democrat,67113,176551,0.38
1992,AL,"Clinton, Bill",democrat,690080,1688060,0.409
1992,AK,"Clinton, Bill",democrat,78294,258506,0.303
1992,AZ,"Clinton, Bill",democrat,543050,1486975,0.365
1992,AR,"Clinton, Bill",democrat,505823,950653,0.532
1992,CA,"Clinton, Bill",democrat,5121325,11131721,0.46
1992,CO,"Clinton, Bill",democrat,629681,1569180,0.401
1992,CT,"Clinton, Bill",democrat,682318,1616156,0.422
1992,DE,"Clinton, Bill",democrat,126054,289620,0.435
1992,DC,"Clinton, Bill",democrat,192619,227572,0.846
1992,FL,"Clinton, Bill",democrat,2071698,5313392,0.39
1992,GA,"Clinton, Bill",democrat,1008966,2321133,0.435
1992,HI,"Clinton, Bill",democrat,179310,372842,0.481
1992,ID,"Clinton, Bill",democrat,137013,482114,0.284
1992,IL,"Clinton, Bill",democrat,2453350,5050157,0.486
1992,IN,"Clinton, Bill",democrat,848420,2305871,0.368
1992,IA,"Clinton, Bill",democrat,586353,1354607,0.433
1992,KS,"Clinton, Bill",democrat,390434,1157236,0.337
1992,KY,"Clinton, Bill",democrat,665104,1492900,0.446
1992,LA,"Clinton, Bill",democrat,815971,1790017,0.456
1992,ME,"Clinton, Bill",democrat,263420,679499,0.388
1992,MD,"Clinton, Bill",democrat,988571,1984580,0.498
1992,MA,"Clinton, Bill",democrat,1318639,2773664,0.475
1992,MI,"Clinton, Bill",democrat,1871182,4274673,0.438
1992,MN,"Clinton, Bill",democrat,1020997,2347948,0.435
1992,MS,"Clinton, Bill",democrat,400258,981793,0.408
1992,MO,"Clinton, Bill",democrat,1053873,2391270,0.441
1992,MT,"Clinton, Bill",democrat,154507,410583,0.376
1992,NE,"Clinton, Bill",democrat,216864,737546,0.294
1992,NV,"Clinton, Bill",democrat,189148,506318,0.374
1992,NH,"Clinton, Bill",democrat,209040,537215,0.389
1992,NJ,"Clinton, Bill",democrat,1436206,3343594,0.43
1992,NM,"Clinton, Bill",democrat,261617,569986,0.459
1992,NY,"Clinton, Bill",democrat,3346894,7079432,0.473
1992,NC,"Clinton, Bill",democrat,1114042,2611850,0.427
1992,ND,"Clinton, Bill",democrat,99168,308133,0.322
1992,OH,"Clinton, Bill",democrat,1984942,4939967,0.402
1992,OK,"Clinton, Bill",democrat,473066,1390359,0.34
1992,OR,"Clinton, Bill",democrat,621314,1462643,0.425
1992,PA,"Clinton, Bill",democrat,2239164,4959810,0.451
1992,RI,"Clinton, Bill",democrat,213299,453365,0.47
1992,SC,"Clinton, Bill",democrat,525514,1228912,0.428
1992,SD,"Clinton, Bill",democrat,124888,336254,0.371
1992,TN,"Clinton, Bill",democrat,933521,1982638,0.471
1992,TX,"Clinton, Bill",democrat,2281815,6154018,0.371
1992,UT,"Clinton, Bill",democrat,183429,743998,0.247
1992,VT,"Clinton, Bill",democrat,133592,289701,0.461
1992,VA,"Clinton, Bill",democrat,1038650,2559129,0.406
1992,WA,"Clinton, Bill",democrat,993037,2287565,0.434
1992,WV,"Clinton, Bill",democrat,331001,683677,0.484
1992,WI,"Clinton, Bill",democrat,1041066,2531064,0.411
1992,WY,"Clinton, Bill",democrat,68160,199884,0.341
1996,AL,"Clinton, Bill",democrat,662165,1534349,0.432
1996,AK,"Clinton, Bill",democrat,80380,241620,0.333
1996,AZ,"Clinton, Bill",democrat,653288,1404405,0.465
1996,AR,"Clinton, Bill",democrat,475171,884262,0.537
1996,CA,"Clinton, Bill",democrat,5119835,10019469,0.511
1996,CO,"Clinton, Bill",democrat,671152,1510702,0.444
1996,CT,"Clinton, Bill",democrat,735740,1392614,0.528
1996,DE,"Clinton, Bill",democrat,140355,270810,0.518
1996,DC,"Clinton, Bill",democrat,158220,185726,0.852
1996,FL,"Clinton, Bill",democrat,2546870,5303154,0.48
1996,GA,"Clinton, Bill",democrat,1053849,2298899,0.458
1996,HI,"Clinton, Bill",democrat,205012,360120,0.569
